Brand,Model,Reference Number,Type,Movement,Base Movement,Movement Type,Price (New),Price (Used),Year,Case Diameter (mm),Lug Width (mm),Case Thickness (mm),Water Resistance (m),Crystal,Weight (grams),Case Material,Bracelet/Strap Type,Bezel Material,Power Reserve (hours),Complications,Gender,Country of Manufacture
Tissot,Supersport Chrono,T125.617.16.051.00,Chronograph,ETA G10,ETA,Quartz,475,300,2024,45.5,22.0,13.1,100,Sapphire,170,Stainless Steel,Bracelet,Tachymeter,0,"Chronograph, Date",Men,Switzerland
Tissot,Heritage Visodate,T118.410.16.277.00,Dress,Powermatic 80,ETA-based,Automatic,795,550,2024,42.0,20.0,10.3,30,Sapphire,145,Stainless Steel,Leather,Steel,80,Day-Date,Men,Switzerland
Tissot,T-Touch Connect Sport,T153.420.47.051.02,Tool,Tissot E-Solar,In-house,Solar,1075,750,2024,43.75,0.0,11.7,100,Sapphire,95,Titanium,Rubber,Titanium,0,"Smartwatch, Solar",Men,Switzerland
Hamilton,Khaki Field Mechanical 38mm,H69439931,Field,Hamilton H-50,ETA-based,Manual,595,420,2024,38.0,20.0,9.5,50,Sapphire,55,Stainless Steel,NATO,Steel,80,None,Unisex,Switzerland
Hamilton,Khaki Field Murph Auto,H70605731,Field,Hamilton H-10,ETA-based,Automatic,1045,750,2024,42.0,20.0,11.0,100,Sapphire,150,Stainless Steel,Bracelet,Steel,80,Date,Men,Switzerland
Hamilton,Khaki Field Auto 38mm,H70455533,Field,Hamilton H-10,ETA-based,Automatic,845,580,2024,38.0,20.0,11.0,100,Sapphire,130,Stainless Steel,Leather,Steel,80,Date,Unisex,Switzerland
Hamilton,Khaki Aviation Pilot Day Date,H64635731,Pilot,Hamilton H-30,ETA-based,Automatic,1095,750,2024,42.0,20.0,12.5,100,Sapphire,150,Stainless Steel,Bracelet,Steel,80,Day-Date,Men,Switzerland
Hamilton,Jazzmaster Open Heart Auto,H32675150,Dress,Hamilton H-10,ETA-based,Automatic,1095,720,2024,42.0,20.0,12.0,50,Sapphire,140,Stainless Steel,Leather,Steel,80,Open Heart,Men,Switzerland
Hamilton,Ventura Quartz,H24411732,Dress,ETA F06,ETA,Quartz,695,450,2024,32.3,0.0,8.0,50,Sapphire,60,Stainless Steel,Leather,Steel,0,None,Unisex,Switzerland
Hamilton,Intra-Matic Auto Chrono,H38416711,Chronograph,Hamilton H-31,ETA/Valjoux,Automatic,2545,1700,2023,40.0,20.0,14.9,100,Sapphire,165,Stainless Steel,Leather,Tachymeter,60,"Chronograph, Date",Men,Switzerland
Hamilton,American Classic PSR Digital,H52414130,Digital,Hamilton,In-house,Quartz,795,520,2024,40.8,0.0,12.5,100,Sapphire,110,Stainless Steel,Bracelet,Steel,0,Digital,Unisex,Switzerland
Hamilton,Khaki Navy Scuba Auto,H82515130,Diver,Hamilton H-10,ETA-based,Automatic,995,680,2024,40.0,20.0,13.45,100,Sapphire,150,Stainless Steel,Bracelet,Aluminum,80,Date,Men,Switzerland
Timex,Weekender 38mm,TW2U22300,Field,Timex Quartz,Japan,Quartz,55,30,2024,38.0,20.0,9.0,30,Acrylic,35,Brass,NATO,Brass,0,Date,Unisex,Philippines
Timex,Q Timex Reissue,TW2U61500,Sport,Timex Quartz,Japan,Quartz,179,110,2024,38.0,18.0,11.5,50,Acrylic,95,Stainless Steel,Bracelet,Rotating,0,Date,Unisex,Philippines
Timex,Marlin Hand-Wound 34mm,TW2T18000,Dress,Timex Manual,Seagull,Manual,219,140,2024,34.0,18.0,10.5,30,Acrylic,55,Stainless Steel,Leather,Steel,40,None,Unisex,China
Timex,Marlin Automatic,TW2U11800,Dress,Miyota 8215,Miyota,Automatic,259,160,2023,40.0,20.0,12.3,50,Acrylic,90,Stainless Steel,Leather,Steel,42,None,Unisex,China
Timex,Expedition North Tide-Temp-Compass,TW2V21800,Tool,Timex Quartz,Japan,Quartz,195,120,2024,43.0,20.0,14.0,100,Sapphire,110,Stainless Steel,Fabric,Compass,0,"Tide, Temp, Compass",Men,Philippines
Timex,Ironman Classic 30,T5K821,Digital,Timex Quartz,Japan,Quartz,45,25,2024,38.0,18.0,12.0,100,Acrylic,35,Resin,Resin,Resin,0,"Chronograph, Alarm",Unisex,Philippines
Timex,Easy Reader 38mm,TW2U22200,Dress,Timex Quartz,Japan,Quartz,50,28,2024,38.0,18.0,9.0,30,Acrylic,30,Brass,Leather,Brass,0,Date,Unisex,Philippines
Timex,Waterbury Traditional GMT,TW2V37800,GMT,Miyota 9075,Miyota,Automatic,379,250,2024,39.0,20.0,13.5,100,Sapphire,130,Stainless Steel,Bracelet,Aluminum,42,"GMT, Date",Men,China
Orient,Bambino Version 2,FAC0000DD0,Dress,Orient F6724,In-house,Automatic,200,130,2024,40.5,21.0,11.8,30,Mineral,95,Stainless Steel,Leather,Steel,40,Date,Men,Japan
Orient,Kamasu Diver,RA-AA0002L19A,Diver,Orient F6922,In-house,Automatic,290,190,2024,41.8,22.0,12.8,200,Sapphire,165,Stainless Steel,Bracelet,Stainless Steel,40,Day-Date,Men,Japan
Orient,Mako 40,RA-AC0Q06L10B,Diver,Orient F6922,In-house,Automatic,275,180,2024,40.0,20.0,11.8,200,Sapphire,150,Stainless Steel,Bracelet,Stainless Steel,40,Day-Date,Men,Japan
Orient,Star Contemporary,RE-AU0005L00B,Dress,Orient F6N47,In-house,Automatic,750,500,2024,38.5,20.0,11.7,50,Sapphire,110,Stainless Steel,Leather,Steel,50,"Power Reserve, Date",Men,Japan
Orient,Sun & Moon Version 4,RA-AS0102S,Dress,Orient F6B24,In-house,Automatic,450,300,2023,42.5,22.0,13.4,50,Sapphire,130,Stainless Steel,Leather,Steel,40,"Sun-Moon, Date",Men,Japan
Orient,Tristar Classic,RA-AB0E08S,Dress,Orient F6722,In-house,Automatic,165,100,2024,38.4,18.0,11.4,30,Mineral,105,Stainless Steel,Bracelet,Steel,40,Day-Date,Men,Japan
Longines,HydroConquest 41mm,L3.781.4.56.6,Diver,Longines L888,ETA-based,Automatic,1750,1200,2024,41.0,21.0,12.8,300,Sapphire,170,Stainless Steel,Bracelet,Ceramic,72,Date,Men,Switzerland
Longines,Spirit 40mm,L3.810.4.53.6,Pilot,Longines L888.4,ETA-based,Automatic,2350,1600,2024,40.0,20.0,13.9,100,Sapphire,165,Stainless Steel,Bracelet,Steel,72,Date,Men,Switzerland
Longines,Spirit Zulu Time GMT,L3.812.4.63.6,GMT,Longines L844.4,ETA-based,Automatic,2900,2100,2024,42.0,21.0,15.0,100,Sapphire,185,Stainless Steel,Bracelet,Ceramic,72,"GMT, Date",Men,Switzerland
Longines,Master Collection 40mm,L2.793.4.78.3,Dress,Longines L888,ETA-based,Automatic,2200,1500,2024,40.0,20.0,11.7,30,Sapphire,130,Stainless Steel,Leather,Steel,72,Date,Men,Switzerland
Longines,Conquest 41mm,L3.830.4.92.6,Sport,Longines L888,ETA-based,Automatic,2250,1500,2024,41.0,21.0,11.9,100,Sapphire,160,Stainless Steel,Bracelet,Steel,72,Date,Men,Switzerland
Longines,Legend Diver 42mm,L3.774.4.50.6,Diver,Longines L888,ETA-based,Automatic,2900,2000,2024,42.0,21.0,12.9,300,Sapphire,165,Stainless Steel,Bracelet,Inner Rotating,72,Date,Men,Switzerland
Longines,DolceVita,L5.512.5.75.7,Dress,ETA Quartz,ETA,Quartz,1500,950,2024,23.0,0.0,6.0,30,Sapphire,55,Stainless Steel,Leather,Steel,0,None,Women,Switzerland
Longines,Heritage Classic Tuxedo,L2.330.4.93.0,Dress,Longines L893,ETA-based,Automatic,2100,1400,2023,38.5,19.0,9.8,30,Sapphire,110,Stainless Steel,Leather,Steel,64,None,Men,Switzerland
Longines,Master Collection Moonphase,L2.909.4.78.3,Dress,Longines L899,ETA-based,Automatic,3400,2300,2024,40.0,20.0,12.5,30,Sapphire,135,Stainless Steel,Leather,Steel,54,"Moonphase, Calendar",Men,Switzerland
Longines,Conquest VHP Chronograph,L3.717.4.66.6,Chronograph,Longines L538 VHP,ETA-based,Quartz,1450,950,2023,42.0,21.0,13.0,50,Sapphire,170,Stainless Steel,Bracelet,Steel,0,"Chronograph, Perpetual",Men,Switzerland
Oris,Aquis Date 41.5mm,01 733 7766 4154,Diver,Oris 733 (Sellita),Sellita-based,Automatic,2200,1500,2024,41.5,21.0,13.3,300,Sapphire,185,Stainless Steel,Bracelet,Ceramic,38,Date,Men,Switzerland
Oris,Divers Sixty-Five 40mm,01 733 7707 4035,Diver,Oris 733 (Sellita),Sellita-based,Automatic,2050,1400,2024,40.0,20.0,13.0,100,Sapphire,150,Stainless Steel,Bracelet,Steel,38,Date,Men,Switzerland
Oris,Divers Sixty-Five 12H Calibre 400,01 400 7772 4055,Diver,Oris Calibre 400,In-house,Automatic,3700,2700,2024,40.0,20.0,12.8,100,Sapphire,155,Stainless Steel,Bracelet,Steel,120,Date,Men,Switzerland
Oris,Big Crown Pointer Date 40mm,01 754 7779 4065,Pilot,Oris 754 (Sellita),Sellita-based,Automatic,1900,1300,2024,40.0,20.0,11.8,50,Sapphire,110,Stainless Steel,Leather,Steel,38,Pointer Date,Men,Switzerland
Oris,ProPilot X Calibre 400,01 400 7778 7153,Pilot,Oris Calibre 400,In-house,Automatic,4900,3700,2024,39.0,20.0,10.9,100,Sapphire,95,Titanium,Bracelet,Titanium,120,Date,Men,Switzerland
Oris,Aquis Calibre 400,01 400 7769 4135,Diver,Oris Calibre 400,In-house,Automatic,3500,2600,2024,41.5,21.0,13.5,300,Sapphire,185,Stainless Steel,Bracelet,Ceramic,120,Date,Men,Switzerland
Oris,Artelier Calibre 400 Date,01 400 7789 4031,Dress,Oris Calibre 400,In-house,Automatic,3300,2400,2023,38.0,19.0,11.5,50,Sapphire,115,Stainless Steel,Leather,Steel,120,Date,Men,Switzerland
Oris,ProPilot Altimeter,01 793 7775 4164,Pilot,Oris 793,Sellita-based,Automatic,4200,2900,2023,47.0,22.0,17.7,100,Sapphire,160,Stainless Steel,Strap,Steel,38,"Altimeter, Date",Men,Switzerland
TAG Heuer,Carrera Chronograph 39mm Glassbox,CBS2210.FC6534,Chronograph,TAG Heuer TH20-00,Sellita-based,Automatic,6450,4800,2024,39.0,20.0,14.8,100,Sapphire,160,Stainless Steel,Leather,Tachymeter,80,"Chronograph, Date",Men,Switzerland
TAG Heuer,Carrera Chronograph 42mm,CBN2A1B.BA0643,Chronograph,TAG Heuer Calibre Heuer 02,In-house,Automatic,6750,4900,2024,42.0,20.0,15.6,100,Sapphire,175,Stainless Steel,Bracelet,Tachymeter,80,"Chronograph, Date",Men,Switzerland
TAG Heuer,Aquaracer Professional 300,WBP2111.BA0627,Diver,TAG Heuer Calibre 5,Sellita-based,Automatic,3300,2300,2024,43.0,21.0,13.6,300,Sapphire,175,Stainless Steel,Bracelet,Ceramic,38,Date,Men,Switzerland
TAG Heuer,Aquaracer Professional 200,WBP1410.BA0622,Diver,TAG Heuer Calibre 5,Sellita-based,Automatic,2950,2000,2024,40.0,20.0,12.4,200,Sapphire,155,Stainless Steel,Bracelet,Ceramic,38,Date,Men,Switzerland
TAG Heuer,Monaco Chronograph,CBL2111.BA0644,Chronograph,TAG Heuer Calibre Heuer 02,In-house,Automatic,7400,5600,2024,39.0,22.0,14.4,100,Sapphire,165,Stainless Steel,Leather,Steel,80,"Chronograph, Date",Men,Switzerland
TAG Heuer,Formula 1 Solargraph,WBJ1114.BA0664,Sport,TAG Heuer Solargraph,In-house,Solar,1800,1200,2024,38.0,18.0,9.5,200,Sapphire,115,Stainless Steel,Bracelet,Aluminum,0,"Solar, Date",Unisex,Switzerland
TAG Heuer,Connected Calibre E4 42mm,SBR8010.BT6255,Smartwatch,TAG Heuer (Wear OS),In-house,Quartz,1800,1100,2023,42.0,0.0,13.5,50,Sapphire,80,Stainless Steel,Rubber,Steel,0,Smartwatch,Unisex,Switzerland
TAG Heuer,Carrera Date 36mm,WBN2310.BA0001,Sport,TAG Heuer Calibre 5,Sellita-based,Automatic,3200,2200,2024,36.0,18.0,11.5,100,Sapphire,130,Stainless Steel,Bracelet,Steel,38,Date,Unisex,Switzerland
TAG Heuer,Autavia Isograph,WBE5114.EB0173,Field,TAG Heuer Calibre 5,Sellita-based,Automatic,3550,2200,2023,42.0,22.0,15.5,100,Sapphire,170,Stainless Steel,Leather,Aluminum,38,Date,Men,Switzerland
TAG Heuer,Carrera Skipper,CBS2213.FC6545,Chronograph,TAG Heuer TH20-06,Sellita-based,Automatic,6600,5000,2024,39.0,20.0,14.9,100,Sapphire,160,Stainless Steel,Leather,Tachymeter,80,"Chronograph, Regatta",Men,Switzerland
Breitling,Navitimer B01 Chronograph 43,AB0138241C1A1,Chronograph,Breitling B01,In-house,Automatic,9650,6500,2024,43.0,22.0,13.6,30,Sapphire,140,Stainless Steel,Bracelet,Slide Rule,70,"Chronograph, Date",Men,Switzerland
Breitling,Navitimer B01 Chronograph 41,AB0139211B1P1,Chronograph,Breitling B01,In-house,Automatic,9300,6200,2024,41.0,22.0,13.7,30,Sapphire,135,Stainless Steel,Leather,Slide Rule,70,"Chronograph, Date",Men,Switzerland
Breitling,Superocean Heritage B20 42,AB2010121L1A1,Diver,Breitling B20,Tudor-based,Automatic,5400,3900,2024,42.0,22.0,13.9,200,Sapphire,175,Stainless Steel,Bracelet,Ceramic,70,Date,Men,Switzerland
Breitling,Superocean Automatic 42,A17375211B1A1,Diver,Breitling 17,ETA-based,Automatic,5050,3500,2024,42.0,22.0,14.4,300,Sapphire,180,Stainless Steel,Bracelet,Inner Rotating,38,Date,Men,Switzerland
Breitling,Chronomat B01 42,AB0134101C1A1,Chronograph,Breitling B01,In-house,Automatic,9100,6300,2024,42.0,22.0,15.1,200,Sapphire,195,Stainless Steel,Bracelet,Steel,70,"Chronograph, Date",Men,Switzerland
Breitling,Premier B01 Chronograph 42,AB0145211C1P1,Chronograph,Breitling B01,In-house,Automatic,8500,5800,2024,42.0,22.0,14.0,100,Sapphire,165,Stainless Steel,Leather,Steel,70,"Chronograph, Date",Men,Switzerland
Breitling,Avenger Automatic 42,A17328101C1A1,Pilot,Breitling 17,ETA-based,Automatic,4600,3100,2024,42.0,22.0,12.8,300,Sapphire,185,Stainless Steel,Bracelet,Unidirectional,38,Date,Men,Switzerland
Breitling,Top Time B01 Classic Cars,AB01765A1B1X1,Chronograph,Breitling B01,In-house,Automatic,6900,4900,2023,41.0,20.0,13.7,100,Sapphire,130,Stainless Steel,Leather,Steel,70,"Chronograph, Date",Men,Switzerland
Breitling,Endurance Pro 44,X82310A51B1S1,Sport,Breitling SuperQuartz,ETA-based,Quartz,3500,2400,2024,44.0,24.0,12.7,100,Sapphire,60,Breitlight,Rubber,Tachymeter,0,"Chronograph, Date",Men,Switzerland
IWC,Pilot's Watch Mark XX,IW328201,Pilot,IWC 32111,Sellita-based,Automatic,5450,4200,2024,40.0,20.0,10.8,100,Sapphire,150,Stainless Steel,Bracelet,Steel,120,Date,Men,Switzerland
IWC,Big Pilot's Watch 43,IW329301,Pilot,IWC 82100,In-house,Automatic,9950,7500,2024,43.0,22.0,13.6,100,Sapphire,165,Stainless Steel,Leather,Steel,60,Date,Men,Switzerland
IWC,Portugieser Automatic 40,IW358304,Dress,IWC 82200,In-house,Automatic,8400,6300,2024,40.4,20.0,12.4,30,Sapphire,140,Stainless Steel,Leather,Steel,60,Date,Men,Switzerland
IWC,Portugieser Chronograph,IW371617,Chronograph,IWC 69355,In-house,Automatic,8950,6800,2024,41.0,21.0,13.1,30,Sapphire,160,Stainless Steel,Leather,Steel,46,"Chronograph, Date",Men,Switzerland
IWC,Portofino Automatic 40,IW356517,Dress,IWC 35111,Sellita-based,Automatic,5500,3900,2024,40.0,20.0,12.0,30,Sapphire,125,Stainless Steel,Leather,Steel,42,Date,Men,Switzerland
IWC,Ingenieur Automatic 40,IW328903,Sport,IWC 32111,Sellita-based,Automatic,12200,10500,2024,40.0,18.0,10.7,100,Sapphire,165,Stainless Steel,Bracelet,Steel,120,Date,Men,Switzerland
IWC,Aquatimer Automatic,IW328803,Diver,IWC 32110,Sellita-based,Automatic,6750,4800,2023,42.0,20.0,14.0,300,Sapphire,180,Stainless Steel,Rubber,Inner Rotating,120,Date,Men,Switzerland
IWC,Pilot's Watch Chronograph 41,IW388111,Chronograph,IWC 69385,In-house,Automatic,6900,5200,2024,41.0,20.0,14.5,100,Sapphire,165,Stainless Steel,Bracelet,Steel,46,"Chronograph, Date",Men,Switzerland
Panerai,Luminor Marina 44mm,PAM01312,Diver,Panerai P.9010,In-house,Automatic,8700,6200,2024,44.0,24.0,15.25,300,Sapphire,185,Stainless Steel,Leather,Steel,72,"Date, Small Seconds",Men,Switzerland
Panerai,Luminor Base Logo 44mm,PAM01086,Dress,Panerai P.6000,In-house,Manual,6300,4400,2024,44.0,24.0,11.6,100,Sapphire,150,Stainless Steel,Leather,Steel,72,None,Men,Switzerland
Panerai,Radiomir 45mm,PAM00992,Dress,Panerai P.6000,In-house,Manual,7700,5300,2024,45.0,24.0,11.0,100,Sapphire,140,Stainless Steel,Leather,Steel,72,None,Men,Switzerland
Panerai,Submersible 42mm,PAM02973,Diver,Panerai P.900,In-house,Automatic,10300,8000,2024,42.0,22.0,13.6,300,Sapphire,165,Stainless Steel,Rubber,Unidirectional,72,"Date, Small Seconds",Men,Switzerland
Panerai,Submersible QuarantaQuattro,PAM01229,Diver,Panerai P.900,In-house,Automatic,11200,8800,2024,44.0,24.0,12.95,300,Sapphire,175,Stainless Steel,Rubber,Unidirectional,72,"Date, Small Seconds",Men,Switzerland
Panerai,Luminor Due 42mm,PAM00926,Dress,Panerai P.900,In-house,Automatic,8800,5900,2023,42.0,22.0,10.7,30,Sapphire,120,Stainless Steel,Leather,Steel,72,"Date, Small Seconds",Men,Switzerland
Zenith,Chronomaster Sport,03.3100.3600/69.M3100,Chronograph,Zenith El Primero 3600,In-house,Automatic,10900,8500,2024,41.0,21.0,13.6,100,Sapphire,165,Stainless Steel,Bracelet,Ceramic,60,"Chronograph, Date",Men,Switzerland
Zenith,Chronomaster Original,03.3200.3600/69.M3200,Chronograph,Zenith El Primero 3600,In-house,Automatic,9500,7400,2024,38.0,19.0,12.6,50,Sapphire,145,Stainless Steel,Bracelet,Tachymeter,60,"Chronograph, Date",Men,Switzerland
Zenith,Defy Skyline,03.9300.3620/51.I001,Sport,Zenith El Primero 3620,In-house,Automatic,9900,7800,2024,41.0,0.0,12.8,100,Sapphire,170,Stainless Steel,Bracelet,Steel,60,"Date, 1/10 Second",Men,Switzerland
Zenith,Pilot Big Date Flyback,03.4000.3652/21.I001,Pilot,Zenith El Primero 3652,In-house,Automatic,10400,8200,2024,42.5,21.0,15.0,100,Sapphire,175,Stainless Steel,Rubber,Steel,60,"Chronograph, Big Date",Men,Switzerland
Zenith,Elite Classic 40.5mm,03.3100.670/02.C922,Dress,Zenith Elite 670,In-house,Automatic,6900,4800,2023,40.5,20.0,9.4,50,Sapphire,115,Stainless Steel,Leather,Steel,50,Date,Men,Switzerland
Zenith,Defy Skyline Skeleton,03.9300.3620/78.I001,Sport,Zenith El Primero 3620 SK,In-house,Automatic,12900,10000,2024,41.0,0.0,12.8,100,Sapphire,170,Stainless Steel,Bracelet,Steel,60,"Skeleton, Date",Men,Switzerland
Patek Philippe,Nautilus 5711/1A-014,5711/1A-014,Luxury,Patek 26-330 S C,In-house,Automatic,37000,170000,2022,40.0,0.0,8.3,120,Sapphire,150,Stainless Steel,Bracelet,Steel,45,Date,Men,Switzerland
Patek Philippe,Nautilus 5712/1A,5712/1A-001,Luxury,Patek 240 PS IRM C LU,In-house,Automatic,46000,140000,2023,40.0,0.0,8.5,60,Sapphire,145,Stainless Steel,Bracelet,Steel,48,"Moonphase, Power Reserve, Date",Men,Switzerland
Patek Philippe,Aquanaut 5167A,5167A-001,Sport,Patek 324 S C,In-house,Automatic,24000,55000,2023,40.0,0.0,8.1,120,Sapphire,140,Stainless Steel,Rubber,Steel,45,Date,Men,Switzerland
Patek Philippe,Aquanaut 5168G 42mm,5168G-001,Sport,Patek 324 S C,In-house,Automatic,44000,62000,2023,42.2,0.0,8.25,120,Sapphire,135,White Gold,Rubber,White Gold,45,Date,Men,Switzerland
Patek Philippe,Calatrava 6119G,6119G-001,Dress,Patek 30-255 PS,In-house,Manual,38000,36000,2024,39.0,0.0,8.08,30,Sapphire,110,White Gold,Leather,White Gold,65,Small Seconds,Men,Switzerland
Patek Philippe,Calatrava 5226G,5226G-001,Dress,Patek 26-330 S C,In-house,Automatic,40000,38000,2024,40.0,0.0,8.53,30,Sapphire,115,White Gold,Leather,White Gold,45,Date,Men,Switzerland
Patek Philippe,Annual Calendar 5905/1A,5905/1A-001,Chronograph,Patek CH 28-520 QA 24H,In-house,Automatic,60000,72000,2023,42.0,0.0,14.5,30,Sapphire,185,Stainless Steel,Bracelet,Steel,55,"Annual Calendar, Chronograph",Men,Switzerland
Patek Philippe,Perpetual Calendar 5320G,5320G-011,Luxury,Patek 324 S Q,In-house,Automatic,100000,95000,2023,40.0,0.0,11.13,30,Sapphire,120,White Gold,Leather,White Gold,45,"Perpetual Calendar, Moonphase",Men,Switzerland
Patek Philippe,Twenty~4 Automatic 36mm,7300/1200A-011,Luxury,Patek 324 S C,In-house,Automatic,40000,42000,2024,36.0,0.0,8.84,30,Sapphire,140,Stainless Steel,Bracelet,Diamond,45,Date,Women,Switzerland
Patek Philippe,Grand Complications 5270J,5270J-001,Luxury,Patek CH 29-535 PS Q,In-house,Manual,195000,185000,2023,41.0,0.0,12.4,30,Sapphire,150,Yellow Gold,Leather,Yellow Gold,65,"Perpetual Calendar, Chronograph",Men,Switzerland
Audemars Piguet,Royal Oak Selfwinding 41mm,15510ST.OO.1320ST.05,Luxury,AP 4302,In-house,Automatic,36000,55000,2024,41.0,0.0,10.4,50,Sapphire,175,Stainless Steel,Bracelet,Steel,70,Date,Men,Switzerland
Audemars Piguet,Royal Oak Selfwinding 37mm,15550ST.OO.1356ST.01,Luxury,AP 5900,In-house,Automatic,35000,52000,2024,37.0,0.0,9.1,50,Sapphire,150,Stainless Steel,Bracelet,Steel,60,Date,Unisex,Switzerland
Audemars Piguet,Royal Oak Jumbo Extra-Thin,16202ST.OO.1240ST.01,Luxury,AP 7121,In-house,Automatic,55000,95000,2024,39.0,0.0,8.1,50,Sapphire,160,Stainless Steel,Bracelet,Steel,55,Date,Men,Switzerland
Audemars Piguet,Royal Oak Chronograph 41mm,26240ST.OO.1320ST.05,Chronograph,AP 4401,In-house,Automatic,47000,68000,2024,41.0,0.0,12.0,50,Sapphire,195,Stainless Steel,Bracelet,Steel,70,"Chronograph, Date",Men,Switzerland
Audemars Piguet,Royal Oak Offshore Chronograph 43,26420SO.OO.A600CA.01,Chronograph,AP 4404,In-house,Automatic,52000,65000,2024,43.0,0.0,14.5,300,Sapphire,185,Stainless Steel,Rubber,Ceramic,70,"Chronograph, Date",Men,Switzerland
Audemars Piguet,Royal Oak Frosted Gold 37mm,15454BC.GG.1259BC.03,Luxury,AP 5800,In-house,Automatic,65000,72000,2023,37.0,0.0,9.9,50,Sapphire,165,White Gold,Bracelet,White Gold,60,Date,Women,Switzerland
Audemars Piguet,Code 11.59 Selfwinding,15210BC.OO.A002CR.01,Dress,AP 4302,In-house,Automatic,27000,24000,2024,41.0,0.0,10.7,30,Sapphire,130,White Gold,Leather,White Gold,70,Date,Men,Switzerland
Audemars Piguet,Royal Oak Offshore Diver,15720ST.OO.A009CA.01,Diver,AP 4308,In-house,Automatic,38000,46000,2023,42.0,0.0,11.07,300,Sapphire,180,Stainless Steel,Rubber,Ceramic,60,Date,Men,Switzerland
Vacheron Constantin,Overseas Automatic 41mm,4500V/110A-B128,Luxury,VC 5100,In-house,Automatic,26500,28000,2024,41.0,0.0,11.0,150,Sapphire,185,Stainless Steel,Bracelet,Steel,60,Date,Men,Switzerland
Vacheron Constantin,Overseas Chronograph,5500V/110A-B481,Chronograph,VC 5200,In-house,Automatic,34000,33000,2024,42.5,0.0,13.7,150,Sapphire,200,Stainless Steel,Bracelet,Steel,52,"Chronograph, Date",Men,Switzerland
Vacheron Constantin,Patrimony Self-Winding,4100U/000G-B920,Dress,VC 2450 Q6,In-house,Automatic,30000,26000,2023,40.0,0.0,8.5,30,Sapphire,110,White Gold,Leather,White Gold,40,Date,Men,Switzerland
Vacheron Constantin,Traditionnelle Manual 38mm,82172/000G-9888,Dress,VC 4400 AS,In-house,Manual,27500,24000,2023,38.0,0.0,7.77,30,Sapphire,95,White Gold,Leather,White Gold,65,Small Seconds,Men,Switzerland
Vacheron Constantin,Fiftysix Automatic,4600E/000A-B442,Dress,VC 1326,In-house,Automatic,14600,12500,2024,40.0,0.0,9.6,30,Sapphire,130,Stainless Steel,Leather,Steel,48,Date,Men,Switzerland
Vacheron Constantin,Overseas Dual Time,7900V/110A-B546,GMT,VC 5110 DT,In-house,Automatic,32000,31000,2024,41.0,0.0,12.8,150,Sapphire,190,Stainless Steel,Bracelet,Steel,60,"GMT, Date, Power Reserve",Men,Switzerland
A. Lange & Söhne,Lange 1,191.032,Luxury,Lange L121.1,In-house,Manual,44000,46000,2024,38.5,0.0,9.8,30,Sapphire,95,White Gold,Leather,White Gold,72,"Date, Power Reserve",Men,Germany
A. Lange & Söhne,Saxonia Thin 39mm,205.086,Dress,Lange L093.1,In-house,Manual,24000,21000,2024,39.0,0.0,6.2,30,Sapphire,75,White Gold,Leather,White Gold,72,None,Men,Germany
A. Lange & Söhne,1815 Chronograph,414.028,Chronograph,Lange L951.5,In-house,Manual,59000,55000,2023,39.5,0.0,11.0,30,Sapphire,110,White Gold,Leather,White Gold,60,Chronograph,Men,Germany
A. Lange & Söhne,Odysseus,363.179,Sport,Lange L155.1,In-house,Automatic,39000,52000,2024,40.5,0.0,11.1,120,Sapphire,185,Stainless Steel,Bracelet,Steel,50,Day-Date,Men,Germany
A. Lange & Söhne,Datograph Up/Down,405.035,Chronograph,Lange L951.6,In-house,Manual,95000,88000,2023,41.0,0.0,13.1,30,Sapphire,120,White Gold,Leather,White Gold,60,"Chronograph, Date, Power Reserve",Men,Germany
A. Lange & Söhne,Zeitwerk,142.025,Luxury,Lange L043.1,In-house,Manual,100000,92000,2023,41.9,0.0,12.6,30,Sapphire,125,White Gold,Leather,White Gold,36,"Jumping Hours, Power Reserve",Men,Germany
Jaeger-LeCoultre,Reverso Classic Medium Thin,Q2548520,Dress,JLC 822/2,In-house,Manual,8050,6200,2024,40.1,0.0,7.56,30,Sapphire,70,Stainless Steel,Leather,Steel,45,None,Unisex,Switzerland
Jaeger-LeCoultre,Reverso Tribute Duoface,Q3988482,Dress,JLC 854A/2,In-house,Manual,13800,11000,2024,45.5,0.0,9.15,30,Sapphire,90,Stainless Steel,Leather,Steel,42,Dual Time,Men,Switzerland
Jaeger-LeCoultre,Master Ultra Thin Moon,Q1368420,Dress,JLC 925/1,In-house,Automatic,13400,10000,2024,39.0,20.0,9.9,50,Sapphire,115,Stainless Steel,Leather,Steel,70,"Moonphase, Date",Men,Switzerland
Jaeger-LeCoultre,Polaris Date,Q9068180,Diver,JLC 899,In-house,Automatic,10300,7800,2024,42.0,21.0,13.92,200,Sapphire,170,Stainless Steel,Bracelet,Inner Rotating,70,Date,Men,Switzerland
